EmployeeID,Age,Gender,MaritalStatus,EducationLevel,EducationField,Department,JobRole,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,PercentSalaryHike,BonusPercent,StockOptionLevel,PerformanceRating,TrainingTimesLastYear,CertificationCount,AbsenceDays,LateMarks,OvertimeHours,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,EmployeeEngagementScore,ManagerRating,TeamSize,ProjectsHandled,AverageMonthlyHours,PerformanceTrend3Months,PerformanceTrend6Months,SalaryGrowthLast3Years,Attrition,IncomePerYearExperience,PromotionGapRatio,StressIndex,OverallSatisfaction,CareerGrowthScore,EmployeeRiskScore
75.0,41.0,1,2,0,0,2,0,3.0,10.0,13.0,8.0,9.0,12.0,21873.0,18.0,34.0,3.0,1.0,11.0,6.0,29.0,2.0,8.0,1.0,1.0,1.0,4.0,79.0,5.0,16.0,3.0,159.0,-0.210417169955198,-0.1201888548967514,57.0,0.0,1988.4545454545455,0.6428571428571429,232.0,1.75,35.0,10.3
76.0,43.0,0,1,0,3,3,2,3.0,8.0,3.0,6.0,0.0,5.0,44245.0,15.0,16.0,2.0,1.0,7.0,8.0,23.0,17.0,66.0,2.0,2.0,5.0,2.0,51.0,1.0,4.0,17.0,238.0,0.6559962808824112,-1.0715108034929697,9.0,0.0,4916.111111111111,0.0,1518.0,2.75,30.0,13.600000000000001
77.0,42.0,0,1,0,2,0,3,2.0,17.0,15.0,2.0,4.0,5.0,133589.0,29.0,24.0,2.0,1.0,0.0,15.0,2.0,6.0,8.0,3.0,5.0,4.0,5.0,60.0,5.0,18.0,16.0,274.0,-0.547029749450577,0.6836199815483738,28.0,0.0,7421.611111111111,0.25,16.0,4.25,44.0,4.6000000000000005
78.0,58.0,0,1,0,2,4,3,5.0,32.0,7.0,6.0,1.0,2.0,172736.0,21.0,37.0,3.0,1.0,10.0,0.0,23.0,5.0,65.0,3.0,3.0,3.0,5.0,17.0,1.0,6.0,7.0,248.0,-0.9128827791190186,-0.8198209707050843,10.0,0.0,5234.424242424242,0.125,1495.0,3.5,31.0,9.55
79.0,46.0,1,2,1,2,4,4,4.0,8.0,10.0,2.0,9.0,5.0,156607.0,5.0,20.0,1.0,4.0,8.0,10.0,25.0,5.0,69.0,2.0,5.0,4.0,4.0,14.0,5.0,17.0,4.0,206.0,-0.0724443907507593,0.0772072052696053,1.0,1.0,17400.777777777777,0.8181818181818182,1725.0,3.75,23.0,11.95
80.0,32.0,1,1,0,1,2,3,3.0,14.0,4.0,3.0,4.0,8.0,108782.0,21.0,2.0,3.0,5.0,1.0,16.0,23.0,5.0,7.0,3.0,4.0,1.0,2.0,12.0,3.0,2.0,4.0,267.0,0.049976190999308,-0.0294946274902389,9.0,0.0,7252.133333333333,0.8,161.0,2.5,38.0,9.65
81.0,18.0,1,1,2,0,4,4,3.0,35.0,2.0,5.0,0.0,5.0,59705.0,6.0,1.0,1.0,4.0,8.0,1.0,12.0,13.0,43.0,3.0,2.0,5.0,5.0,27.0,4.0,22.0,13.0,125.0,-0.0421349554349844,1.2491543037301036,15.0,0.0,1658.4722222222222,0.0,516.0,3.75,15.0,7.35
82.0,42.0,1,2,0,2,2,3,5.0,35.0,19.0,6.0,6.0,3.0,82302.0,22.0,38.0,2.0,3.0,11.0,6.0,13.0,2.0,28.0,4.0,4.0,5.0,1.0,62.0,1.0,14.0,19.0,163.0,-0.0317851372242863,0.7353698097651752,16.0,0.0,2286.1666666666665,0.3,364.0,3.5,39.0,9.700000000000001
83.0,24.0,0,1,2,5,4,0,5.0,0.0,9.0,7.0,3.0,8.0,34850.0,7.0,35.0,0.0,2.0,13.0,11.0,10.0,16.0,85.0,5.0,2.0,5.0,4.0,88.0,4.0,2.0,16.0,183.0,-0.1856946381584328,1.0196059982847223,39.0,0.0,34850.0,0.3,850.0,4.0,31.0,8.25
84.0,26.0,1,1,0,0,2,4,3.0,27.0,4.0,8.0,7.0,5.0,145539.0,28.0,3.0,0.0,3.0,2.0,7.0,3.0,7.0,8.0,5.0,1.0,3.0,4.0,92.0,4.0,18.0,18.0,224.0,-0.7316758089213015,-1.385638829227388,47.0,0.0,5197.821428571428,1.4,24.0,3.25,37.0,3.6999999999999997
85.0,41.0,1,2,1,2,4,3,4.0,32.0,8.0,0.0,7.0,5.0,130555.0,25.0,7.0,2.0,2.0,8.0,12.0,20.0,3.0,15.0,1.0,3.0,5.0,1.0,60.0,4.0,5.0,10.0,303.0,0.3621762811397158,-0.2442105468421696,11.0,1.0,3956.212121212121,0.7777777777777778,300.0,2.5,45.0,12.75
86.0,18.0,0,0,2,0,0,0,4.0,0.0,2.0,3.0,6.0,14.0,39065.0,17.0,12.0,3.0,3.0,5.0,2.0,2.0,1.0,77.0,2.0,5.0,5.0,2.0,18.0,2.0,15.0,13.0,306.0,0.9361307930155144,-0.2111435193578077,51.0,0.0,39065.0,2.0,154.0,3.5,24.0,12.049999999999999
87.0,25.0,0,1,1,3,0,0,4.0,5.0,4.0,2.0,0.0,13.0,194173.0,21.0,25.0,3.0,5.0,5.0,13.0,5.0,11.0,43.0,1.0,3.0,2.0,5.0,42.0,1.0,5.0,4.0,222.0,-0.9081422381504785,0.2559398116463249,41.0,0.0,32362.166666666668,0.0,215.0,2.75,39.0,8.65
88.0,41.0,1,2,2,5,2,0,5.0,10.0,15.0,5.0,2.0,13.0,163078.0,19.0,13.0,2.0,3.0,3.0,11.0,26.0,19.0,5.0,3.0,5.0,2.0,3.0,36.0,1.0,16.0,7.0,122.0,1.8584724418299463,-0.6629810291081816,27.0,1.0,14825.272727272728,0.125,130.0,3.25,33.0,8.85
89.0,28.0,0,1,0,4,0,4,4.0,26.0,12.0,5.0,5.0,13.0,131650.0,7.0,6.0,2.0,2.0,14.0,14.0,11.0,11.0,75.0,3.0,3.0,2.0,1.0,2.0,5.0,16.0,17.0,131.0,0.1102595296531879,-1.4668538893079,35.0,1.0,4875.925925925926,0.38461538461538464,825.0,2.25,35.0,12.85
90.0,34.0,0,2,0,2,2,4,4.0,4.0,10.0,7.0,5.0,13.0,154169.0,9.0,14.0,1.0,4.0,0.0,12.0,18.0,6.0,34.0,3.0,4.0,4.0,1.0,86.0,5.0,14.0,14.0,224.0,-0.5893972011685188,0.0201610462569562,17.0,1.0,30833.8,0.45454545454545453,612.0,3.0,21.0,11.5
91.0,25.0,0,1,1,5,2,3,4.0,9.0,16.0,3.0,5.0,7.0,110515.0,29.0,39.0,0.0,2.0,7.0,7.0,6.0,13.0,26.0,5.0,4.0,5.0,1.0,18.0,3.0,13.0,8.0,268.0,0.5127025460514548,-0.977083511983158,34.0,0.0,11051.5,0.29411764705882354,156.0,3.75,43.0,7.8999999999999995
92.0,52.0,0,1,2,1,1,2,5.0,27.0,3.0,3.0,1.0,1.0,112609.0,9.0,4.0,3.0,5.0,5.0,18.0,0.0,10.0,12.0,5.0,4.0,1.0,1.0,92.0,4.0,8.0,4.0,150.0,-0.3949826733198293,-0.3418372143781471,44.0,0.0,4021.75,0.25,0.0,2.75,32.0,6.6
93.0,52.0,0,2,3,3,0,2,1.0,15.0,16.0,0.0,7.0,1.0,109884.0,10.0,27.0,1.0,2.0,13.0,11.0,13.0,4.0,69.0,2.0,3.0,4.0,3.0,30.0,5.0,20.0,3.0,188.0,1.818961924025098,-0.1348439586200246,42.0,0.0,6867.75,0.4117647058823529,897.0,3.0,34.0,11.75
94.0,50.0,1,2,1,2,1,1,1.0,25.0,0.0,2.0,2.0,9.0,69390.0,20.0,13.0,1.0,1.0,0.0,12.0,21.0,5.0,97.0,3.0,2.0,4.0,2.0,89.0,1.0,17.0,14.0,181.0,-0.1156242215212927,-1.4308112010586025,32.0,1.0,2668.846153846154,2.0,2037.0,2.75,32.0,13.95
95.0,22.0,1,2,0,4,1,2,4.0,27.0,5.0,2.0,4.0,14.0,169620.0,6.0,12.0,1.0,2.0,11.0,1.0,23.0,0.0,91.0,1.0,2.0,4.0,5.0,83.0,4.0,17.0,6.0,204.0,1.3365166113484674,0.338804680923541,23.0,1.0,6057.857142857143,0.6666666666666666,2093.0,3.0,18.0,12.850000000000001
96.0,59.0,1,1,1,3,4,2,1.0,13.0,0.0,7.0,8.0,4.0,188596.0,10.0,23.0,2.0,2.0,2.0,12.0,12.0,17.0,23.0,2.0,2.0,1.0,4.0,28.0,5.0,12.0,8.0,161.0,1.6062098271711864,-1.951590389513409,23.0,0.0,13471.142857142857,8.0,276.0,2.25,24.0,8.35
97.0,56.0,1,1,2,5,2,3,4.0,12.0,19.0,7.0,6.0,12.0,48515.0,17.0,25.0,2.0,3.0,10.0,13.0,4.0,9.0,80.0,2.0,4.0,5.0,1.0,99.0,5.0,20.0,10.0,150.0,-0.0934028881335428,-0.7116269121146015,35.0,0.0,3731.923076923077,0.3,320.0,3.0,40.0,13.4
98.0,58.0,1,2,0,3,3,4,5.0,0.0,6.0,7.0,8.0,13.0,182189.0,9.0,4.0,0.0,3.0,14.0,12.0,2.0,0.0,59.0,5.0,2.0,4.0,5.0,51.0,4.0,8.0,7.0,171.0,-0.287533512307619,0.1867364555118348,35.0,0.0,182189.0,1.1428571428571428,118.0,4.0,35.0,5.15
99.0,45.0,1,2,0,5,1,2,4.0,34.0,10.0,8.0,3.0,8.0,31461.0,24.0,39.0,2.0,4.0,0.0,11.0,24.0,6.0,91.0,2.0,5.0,4.0,1.0,78.0,4.0,15.0,8.0,173.0,-1.63927983153353,1.0254278906176613,27.0,0.0,898.8857142857142,0.2727272727272727,2184.0,3.0,35.0,15.95
100.0,24.0,1,2,1,0,4,1,2.0,14.0,9.0,7.0,0.0,0.0,93554.0,29.0,26.0,3.0,1.0,9.0,3.0,12.0,18.0,80.0,3.0,1.0,1.0,5.0,35.0,5.0,18.0,7.0,272.0,-0.3587267678750164,-0.2461254680733224,10.0,0.0,6236.933333333333,0.0,960.0,2.5,41.0,9.2
101.0,26.0,0,2,2,2,0,3,3.0,28.0,17.0,5.0,9.0,14.0,191401.0,28.0,7.0,0.0,4.0,12.0,14.0,20.0,17.0,44.0,2.0,5.0,2.0,2.0,82.0,4.0,24.0,3.0,187.0,1.6618774088585415,1.6308929021624423,10.0,0.0,6600.0344827586205,0.5,880.0,2.75,54.0,12.2
102.0,25.0,1,2,0,4,3,0,5.0,30.0,9.0,4.0,2.0,0.0,115878.0,20.0,38.0,0.0,1.0,7.0,2.0,4.0,4.0,82.0,4.0,1.0,4.0,3.0,95.0,2.0,20.0,7.0,278.0,0.3608341373870072,-0.9041094354937474,29.0,0.0,3738.0,0.2,328.0,3.0,29.0,9.5
103.0,29.0,1,1,2,1,2,0,2.0,11.0,18.0,3.0,4.0,1.0,164122.0,20.0,22.0,2.0,2.0,4.0,19.0,19.0,4.0,79.0,4.0,4.0,1.0,3.0,3.0,4.0,7.0,7.0,163.0,-0.6868513713264617,-1.8700607705026904,51.0,0.0,13676.833333333334,0.21052631578947367,1501.0,3.0,43.0,10.850000000000001
104.0,51.0,1,1,2,0,4,1,2.0,4.0,1.0,2.0,9.0,14.0,100684.0,11.0,24.0,2.0,1.0,4.0,15.0,28.0,7.0,11.0,4.0,2.0,5.0,4.0,42.0,5.0,5.0,9.0,158.0,0.2093596936129215,-1.7705876461424053,45.0,1.0,20136.8,4.5,308.0,3.75,30.0,7.35
105.0,50.0,0,0,1,2,3,4,3.0,31.0,0.0,6.0,0.0,14.0,90047.0,24.0,9.0,1.0,5.0,4.0,1.0,18.0,18.0,19.0,2.0,2.0,2.0,3.0,20.0,3.0,20.0,17.0,126.0,0.2487444065139902,0.0289352218063739,59.0,0.0,2813.96875,0.0,342.0,2.25,29.0,9.75
106.0,40.0,1,0,0,4,2,0,2.0,9.0,13.0,8.0,6.0,3.0,185108.0,15.0,13.0,1.0,2.0,11.0,1.0,20.0,6.0,70.0,4.0,3.0,2.0,2.0,92.0,3.0,2.0,18.0,273.0,-0.0666389043231356,-0.5636031582632083,39.0,0.0,18510.8,0.42857142857142855,1400.0,2.75,27.0,11.5
107.0,41.0,1,1,0,0,2,4,3.0,4.0,11.0,0.0,0.0,6.0,139767.0,7.0,1.0,0.0,1.0,10.0,14.0,26.0,10.0,90.0,4.0,2.0,1.0,4.0,11.0,5.0,15.0,15.0,272.0,-0.239757129466849,0.3372727036652426,16.0,0.0,27953.4,0.0,2340.0,2.75,31.0,11.1
108.0,54.0,0,1,0,4,3,2,4.0,26.0,14.0,1.0,7.0,11.0,21960.0,19.0,34.0,1.0,1.0,5.0,15.0,20.0,14.0,32.0,1.0,2.0,1.0,1.0,68.0,4.0,19.0,12.0,274.0,1.333519619018219,0.1321498475705329,49.0,0.0,813.3333333333334,0.4666666666666667,640.0,1.25,39.0,13.6
109.0,52.0,1,0,0,3,4,2,5.0,38.0,18.0,7.0,6.0,2.0,143180.0,21.0,9.0,0.0,3.0,7.0,1.0,25.0,1.0,31.0,4.0,5.0,2.0,3.0,12.0,4.0,23.0,7.0,136.0,0.163783881897783,-0.6856247491270314,29.0,0.0,3671.2820512820513,0.3157894736842105,775.0,3.5,29.0,9.05
110.0,57.0,1,2,2,4,3,2,5.0,20.0,16.0,3.0,1.0,2.0,185505.0,7.0,30.0,3.0,1.0,8.0,10.0,21.0,17.0,51.0,3.0,5.0,4.0,5.0,47.0,5.0,19.0,3.0,304.0,-1.0276351172509246,-0.2314848812933944,32.0,0.0,8833.57142857143,0.058823529411764705,1071.0,4.25,25.0,8.649999999999999
111.0,39.0,0,2,3,0,1,0,5.0,15.0,17.0,7.0,6.0,13.0,282215.25,6.0,20.0,1.0,4.0,2.0,10.0,14.0,8.0,31.0,3.0,1.0,2.0,1.0,51.0,1.0,11.0,3.0,128.0,1.0853350906159858,-1.8821754828561663,35.0,0.0,17638.453125,0.3333333333333333,434.0,1.75,18.0,10.950000000000001
112.0,44.0,1,2,3,0,2,0,3.0,28.0,8.0,5.0,5.0,5.0,64297.0,18.0,26.0,0.0,5.0,4.0,2.0,17.0,4.0,89.0,2.0,3.0,5.0,1.0,84.0,4.0,21.0,19.0,139.0,0.818249327395431,0.1593358179002756,11.0,0.0,2217.137931034483,0.5555555555555556,1513.0,2.75,24.0,15.149999999999999
113.0,52.0,0,1,2,2,0,4,3.0,14.0,0.0,0.0,6.0,9.0,94208.0,9.0,29.0,3.0,3.0,0.0,9.0,28.0,7.0,13.0,4.0,2.0,2.0,4.0,39.0,5.0,15.0,19.0,140.0,0.0865179369086701,0.5630139734477675,9.0,0.0,6280.533333333334,6.0,364.0,3.0,18.0,7.45
114.0,18.0,1,1,0,0,3,4,2.0,37.0,0.0,5.0,0.0,2.0,43011.0,28.0,1.0,3.0,2.0,14.0,11.0,1.0,19.0,99.0,5.0,4.0,4.0,2.0,36.0,5.0,6.0,6.0,288.0,-1.2395991513452935,0.7584245842604028,52.0,0.0,1131.8684210526317,0.0,99.0,3.75,53.0,10.05
115.0,52.0,1,2,0,3,3,1,5.0,6.0,8.0,0.0,6.0,6.0,198383.0,8.0,12.0,1.0,4.0,6.0,0.0,1.0,16.0,98.0,3.0,2.0,5.0,3.0,71.0,2.0,15.0,19.0,180.0,1.1349077077331529,0.4412135221472876,8.0,0.0,28340.428571428572,0.6666666666666666,98.0,3.25,14.0,11.0
116.0,54.0,1,1,1,2,2,2,2.0,17.0,18.0,7.0,8.0,6.0,70790.0,16.0,32.0,2.0,2.0,5.0,0.0,10.0,1.0,33.0,2.0,3.0,4.0,4.0,47.0,1.0,6.0,1.0,287.0,0.3974488427408831,-0.2850660536842128,42.0,0.0,3932.777777777778,0.42105263157894735,330.0,3.25,21.0,8.65
117.0,31.0,0,1,0,4,2,3,4.0,18.0,5.0,0.0,7.0,3.0,176036.0,11.0,34.0,3.0,4.0,5.0,0.0,29.0,3.0,29.0,2.0,2.0,3.0,5.0,93.0,4.0,16.0,13.0,293.0,0.541364316408703,3.136439841850133,58.0,0.0,9265.052631578947,1.1666666666666667,841.0,3.0,16.0,9.35
118.0,20.0,0,2,0,0,3,3,2.0,16.0,18.0,4.0,6.0,12.0,103119.0,29.0,4.0,1.0,3.0,2.0,14.0,1.0,6.0,23.0,2.0,1.0,2.0,5.0,23.0,3.0,9.0,11.0,128.0,1.3530482969305837,1.7608342170853428,42.0,0.0,6065.823529411765,0.3157894736842105,23.0,2.5,45.0,6.25
119.0,18.0,0,2,0,2,0,2,5.0,13.0,17.0,9.0,1.0,9.0,176818.0,15.0,30.0,1.0,2.0,0.0,17.0,18.0,1.0,62.0,5.0,1.0,5.0,3.0,32.0,1.0,5.0,6.0,310.0,1.8036423995837003,-0.575291362693301,56.0,0.0,12629.857142857143,0.05555555555555555,1116.0,3.5,32.0,8.9
120.0,22.0,1,2,2,2,2,1,3.0,9.0,2.0,5.0,6.0,4.0,110515.0,24.0,36.0,0.0,4.0,9.0,9.0,18.0,9.0,19.0,1.0,1.0,2.0,3.0,10.0,2.0,4.0,19.0,315.0,0.1030148006528439,-0.3133272016503908,15.0,0.0,11051.5,2.0,342.0,1.75,42.0,10.75
121.0,43.0,1,2,3,1,2,4,2.0,24.0,3.0,7.0,1.0,10.0,121142.0,25.0,21.0,1.0,2.0,1.0,12.0,2.0,4.0,33.0,4.0,5.0,5.0,3.0,81.0,5.0,17.0,18.0,143.0,-0.6025006299852756,0.2217152387963449,5.0,0.0,4845.68,0.25,66.0,4.25,38.0,6.85
122.0,31.0,0,1,2,2,1,0,2.0,8.0,10.0,3.0,3.0,4.0,182168.0,29.0,39.0,1.0,4.0,2.0,15.0,29.0,11.0,4.0,1.0,5.0,5.0,1.0,87.0,1.0,3.0,1.0,249.0,-1.33229459040167,0.8369645540157279,33.0,0.0,20240.88888888889,0.2727272727272727,116.0,3.0,46.0,13.1
123.0,56.0,0,1,0,2,4,1,3.0,15.0,16.0,2.0,0.0,0.0,130888.0,6.0,36.0,0.0,5.0,12.0,5.0,16.0,17.0,90.0,5.0,4.0,3.0,1.0,13.0,2.0,12.0,9.0,150.0,0.3468297917998469,-0.2699924219491273,47.0,0.0,8180.5,0.0,1440.0,3.25,23.0,12.1
124.0,44.0,1,1,2,1,1,1,3.0,23.0,2.0,4.0,2.0,9.0,110515.0,6.0,22.0,0.0,3.0,8.0,0.0,19.0,0.0,11.0,1.0,4.0,2.0,5.0,29.0,3.0,21.0,3.0,238.0,1.071443347845644,-0.0191470611854669,22.0,0.0,4604.791666666667,0.6666666666666666,209.0,3.0,14.0,8.450000000000001
125.0,26.0,1,1,1,5,0,2,5.0,20.0,1.0,7.0,4.0,9.0,102667.0,14.0,31.0,0.0,5.0,2.0,9.0,18.0,15.0,98.0,1.0,1.0,2.0,1.0,86.0,4.0,2.0,19.0,219.0,0.4905890875392864,-0.5100977583965841,0.0,0.0,4888.9047619047615,2.0,1764.0,1.25,25.0,16.700000000000003
126.0,32.0,1,1,0,3,4,4,4.0,33.0,3.0,7.0,5.0,13.0,31149.0,22.0,5.0,3.0,5.0,4.0,14.0,27.0,13.0,76.0,3.0,1.0,4.0,5.0,21.0,1.0,9.0,8.0,249.0,-1.687232204352327,0.6358626051959279,22.0,0.0,916.1470588235294,1.25,2052.0,3.25,40.0,10.5
127.0,32.0,1,1,0,0,3,3,5.0,38.0,10.0,4.0,2.0,2.0,136080.0,21.0,27.0,0.0,1.0,12.0,19.0,12.0,3.0,77.0,5.0,4.0,5.0,4.0,72.0,5.0,18.0,14.0,217.0,0.6875706566417088,-0.5332175125416181,17.0,0.0,3489.230769230769,0.18181818181818182,924.0,4.5,52.0,8.05
128.0,43.0,0,1,0,1,0,3,2.0,6.0,2.0,8.0,2.0,11.0,174615.0,10.0,15.0,3.0,2.0,3.0,12.0,0.0,15.0,67.0,4.0,2.0,1.0,5.0,76.0,5.0,13.0,3.0,225.0,-1.5283999722701829,1.3363954099256796,45.0,0.0,24945.0,0.6666666666666666,0.0,3.0,25.0,6.35
129.0,59.0,1,1,3,2,0,3,5.0,6.0,6.0,1.0,9.0,12.0,53172.0,15.0,3.0,2.0,5.0,14.0,12.0,14.0,9.0,57.0,4.0,4.0,5.0,5.0,24.0,3.0,24.0,6.0,271.0,-0.3914791899630387,-0.9964603403815628,16.0,0.0,7596.0,1.2857142857142858,798.0,4.5,41.0,7.25
130.0,30.0,1,1,0,2,1,1,5.0,27.0,18.0,3.0,5.0,12.0,194658.0,21.0,8.0,3.0,4.0,9.0,16.0,24.0,6.0,88.0,5.0,4.0,4.0,2.0,82.0,5.0,15.0,9.0,190.0,1.3187025202824023,-0.0951204063271749,22.0,0.0,6952.071428571428,0.2631578947368421,2112.0,3.75,46.0,11.8
131.0,49.0,1,2,0,0,4,0,3.0,34.0,5.0,0.0,8.0,13.0,177776.0,25.0,28.0,0.0,3.0,4.0,18.0,2.0,11.0,28.0,5.0,4.0,4.0,1.0,23.0,5.0,3.0,4.0,270.0,-0.3554757620650208,1.053903816029233,40.0,0.0,5079.314285714286,1.3333333333333333,56.0,3.5,47.0,7.6
132.0,56.0,1,1,1,3,0,4,4.0,9.0,15.0,7.0,1.0,12.0,106010.0,19.0,34.0,0.0,1.0,7.0,15.0,0.0,17.0,11.0,3.0,4.0,2.0,2.0,47.0,2.0,16.0,3.0,166.0,1.671571138059709,0.9060884153018156,51.0,0.0,10601.0,0.0625,0.0,2.75,41.0,7.55
133.0,49.0,1,2,2,4,4,0,4.0,37.0,10.0,1.0,1.0,4.0,159277.0,14.0,26.0,2.0,3.0,0.0,13.0,26.0,6.0,81.0,3.0,5.0,3.0,1.0,93.0,4.0,13.0,7.0,203.0,0.4666635789912792,0.1936228151301634,16.0,0.0,4191.5,0.09090909090909091,2106.0,3.0,27.0,14.649999999999999
134.0,21.0,1,1,0,1,3,3,5.0,31.0,0.0,7.0,6.0,10.0,114371.0,8.0,9.0,0.0,1.0,0.0,9.0,10.0,15.0,35.0,3.0,1.0,5.0,1.0,92.0,1.0,5.0,14.0,229.0,0.946550693178153,0.0675029450935984,33.0,0.0,3574.09375,6.0,350.0,2.5,17.0,10.75
135.0,47.0,1,1,2,5,4,0,3.0,33.0,7.0,7.0,3.0,4.0,147573.0,17.0,17.0,0.0,4.0,9.0,1.0,10.0,19.0,37.0,3.0,1.0,3.0,5.0,43.0,3.0,23.0,9.0,226.0,0.5395982146144098,1.0143118074253634,1.0,0.0,4340.382352941177,0.375,370.0,3.0,27.0,6.85
136.0,54.0,0,2,2,0,1,1,3.0,23.0,3.0,7.0,0.0,13.0,35344.0,5.0,10.0,2.0,5.0,9.0,11.0,22.0,7.0,17.0,2.0,4.0,4.0,5.0,96.0,3.0,12.0,18.0,284.0,0.3309526315122631,1.5176853264321517,48.0,0.0,1472.6666666666667,0.0,374.0,3.75,25.0,8.05
137.0,40.0,0,0,2,0,1,2,2.0,1.0,17.0,5.0,5.0,5.0,109932.0,19.0,5.0,1.0,5.0,4.0,3.0,25.0,11.0,51.0,5.0,1.0,5.0,2.0,34.0,5.0,4.0,6.0,243.0,-0.138466183435217,-0.3943399682793004,11.0,0.0,54966.0,0.2777777777777778,1275.0,3.25,26.0,10.05
138.0,56.0,0,2,0,1,0,0,1.0,3.0,2.0,7.0,8.0,0.0,149530.0,28.0,26.0,2.0,1.0,11.0,12.0,21.0,18.0,53.0,3.0,4.0,2.0,4.0,89.0,1.0,10.0,6.0,305.0,0.0791489328042441,0.7329471787212272,17.0,0.0,37382.5,2.6666666666666665,1113.0,3.25,51.0,9.75
139.0,32.0,1,2,0,2,4,0,2.0,0.0,12.0,3.0,9.0,13.0,90608.0,9.0,28.0,3.0,5.0,5.0,4.0,20.0,12.0,35.0,2.0,3.0,4.0,1.0,49.0,2.0,20.0,11.0,152.0,-1.9383250204376623,1.0796518176359708,33.0,1.0,90608.0,0.6923076923076923,700.0,2.5,18.0,12.75
140.0,46.0,0,2,0,2,1,0,2.0,21.0,5.0,5.0,5.0,5.0,119205.0,10.0,17.0,3.0,4.0,1.0,11.0,29.0,6.0,11.0,4.0,3.0,4.0,5.0,38.0,2.0,7.0,18.0,309.0,-0.2630389951812549,-1.0496346567462442,18.0,0.0,5418.409090909091,0.8333333333333334,319.0,4.0,22.0,6.45
141.0,53.0,1,1,3,5,2,3,2.0,10.0,2.0,1.0,5.0,4.0,156647.0,11.0,10.0,2.0,5.0,1.0,5.0,9.0,3.0,31.0,1.0,2.0,1.0,1.0,32.0,3.0,13.0,4.0,141.0,0.4678538658658204,-0.8003698075286731,40.0,0.0,14240.636363636364,1.6666666666666667,279.0,1.25,17.0,12.450000000000001
142.0,30.0,1,1,2,1,1,0,1.0,10.0,13.0,6.0,3.0,8.0,82103.0,12.0,1.0,2.0,2.0,0.0,10.0,6.0,19.0,81.0,5.0,4.0,4.0,3.0,44.0,3.0,15.0,7.0,238.0,1.4367662335728646,0.714705497642764,3.0,1.0,7463.909090909091,0.21428571428571427,486.0,4.0,22.0,8.649999999999999
143.0,49.0,1,1,1,0,3,4,3.0,13.0,6.0,0.0,0.0,12.0,84963.0,16.0,34.0,2.0,5.0,9.0,6.0,29.0,4.0,29.0,3.0,2.0,4.0,4.0,67.0,3.0,7.0,10.0,282.0,0.7953378101493601,0.8134461678376139,31.0,0.0,6068.785714285715,0.0,841.0,3.25,31.0,9.35
144.0,24.0,1,1,1,1,2,1,3.0,26.0,17.0,8.0,6.0,3.0,167059.0,19.0,17.0,3.0,1.0,5.0,8.0,29.0,9.0,24.0,4.0,2.0,1.0,5.0,25.0,4.0,20.0,15.0,314.0,0.1092713879788027,0.8313638356006334,44.0,0.0,6187.37037037037,0.3333333333333333,696.0,3.0,32.0,7.1000000000000005
145.0,39.0,0,2,0,4,4,4,4.0,32.0,3.0,9.0,3.0,5.0,69218.0,7.0,14.0,2.0,1.0,0.0,11.0,13.0,8.0,35.0,5.0,5.0,2.0,4.0,6.0,4.0,5.0,18.0,310.0,-1.1278048049316232,0.9483633215940772,21.0,0.0,2097.5151515151515,0.75,455.0,4.0,18.0,6.05
146.0,45.0,1,2,2,0,0,4,4.0,27.0,12.0,1.0,8.0,14.0,110515.0,26.0,1.0,3.0,5.0,6.0,16.0,6.0,12.0,78.0,5.0,4.0,5.0,4.0,59.0,5.0,24.0,6.0,219.0,-0.9027147614811848,1.3118348292207476,52.0,0.0,3946.964285714286,0.6153846153846154,468.0,4.5,48.0,7.5
147.0,19.0,1,2,0,5,2,3,5.0,22.0,10.0,6.0,3.0,6.0,82298.0,13.0,7.0,3.0,5.0,6.0,5.0,6.0,5.0,95.0,4.0,1.0,1.0,4.0,36.0,5.0,20.0,9.0,144.0,-1.3543181744772197,1.094743769499437,45.0,0.0,3578.1739130434785,0.2727272727272727,570.0,2.5,24.0,9.35
148.0,59.0,0,1,2,5,1,0,5.0,8.0,9.0,5.0,8.0,12.0,60404.0,15.0,14.0,3.0,4.0,12.0,17.0,12.0,4.0,88.0,3.0,3.0,2.0,2.0,56.0,5.0,23.0,5.0,199.0,-0.0747534712883974,-1.1982934502658458,47.0,1.0,6711.555555555556,0.8,1056.0,2.5,44.0,12.6
149.0,23.0,0,1,2,0,0,1,5.0,17.0,15.0,1.0,0.0,1.0,106803.0,24.0,29.0,1.0,2.0,13.0,6.0,16.0,11.0,3.0,4.0,1.0,5.0,1.0,10.0,1.0,7.0,14.0,234.0,0.9616605360213102,-0.6170376478695041,9.0,1.0,5933.5,0.0,48.0,2.75,43.0,8.75
150.0,45.0,0,2,0,2,0,1,4.0,23.0,10.0,5.0,9.0,5.0,124514.0,16.0,9.0,0.0,5.0,8.0,1.0,22.0,14.0,58.0,5.0,1.0,4.0,3.0,60.0,1.0,11.0,13.0,319.0,-0.2532859959298634,-1.3883010055430332,6.0,0.0,5188.083333333333,0.8181818181818182,1276.0,3.25,25.0,9.1
